Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,MCS
-5.0,3.0,0.3,497.5,497.5,0,0,0,0,0
-5.0,3.0,0.3,501.0,501.0,0,0,0,0,0
-5.0,3.0,0.3,506.0,506.0,0,0,0,0,0
-5.0,3.0,0.3,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.3,505.0,505.0,0,0,0,0,0
-5.0,3.0,0.3,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.3,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.3,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.3,489.0,489.0,0,0,0,0,0
-5.0,3.0,0.3,506.0,506.0,0,0,0,0,0
-5.0,3.0,0.4,509.5,509.5,0,0,0,0,0
-5.0,3.0,0.4,506.5,506.5,0,0,0,0,0
-5.0,3.0,0.4,496.5,496.5,0,0,0,0,0
-5.0,3.0,0.4,495.0,495.0,0,0,0,0,0
-5.0,3.0,0.4,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.4,490.0,490.0,0,0,0,0,0
-5.0,3.0,0.4,506.0,506.0,0,0,0,0,0
-5.0,3.0,0.4,494.0,494.0,0,0,0,0,0
-5.0,3.0,0.4,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.4,489.0,489.0,0,0,0,0,0
-5.0,3.0,0.4,491.0,491.0,0,0,0,0,0
-5.0,3.0,0.4,500.0,500.0,0,0,0,0,0
-5.0,3.0,0.5,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.5,501.5,501.5,0,0,0,0,0
-5.0,3.0,0.5,487.0,487.0,0,0,0,0,0
-5.0,3.0,0.5,497.5,497.5,0,0,0,0,0
-5.0,3.0,0.5,500.0,500.0,0,0,0,0,0
-5.0,3.0,0.5,506.0,506.0,0,0,0,0,0
-5.0,3.0,0.5,495.0,495.0,0,0,0,0,0
-5.0,3.0,0.5,502.0,502.0,0,0,0,0,0
-5.0,3.0,0.5,487.0,487.0,0,0,0,0,0
-5.0,3.0,0.5,490.0,490.0,0,0,0,0,0
-5.0,3.0,0.5,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.5,501.0,501.0,0,0,0,0,0
-5.0,3.0,0.6,495.5,495.5,0,0,0,0,0
-5.0,3.0,0.6,498.5,498.5,0,0,0,0,0
-5.0,3.0,0.6,507.0,507.0,0,0,0,0,0
-5.0,3.0,0.6,503.0,503.0,0,0,0,0,0
-5.0,3.0,0.6,500.0,500.0,0,0,0,0,0
-5.0,3.0,0.6,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.6,495.0,495.0,0,0,0,0,0
-5.0,3.0,0.6,494.0,494.0,0,0,0,0,0
-5.0,3.0,0.6,504.0,504.0,0,0,0,0,0
-5.0,3.0,0.6,491.0,491.0,0,0,0,0,0
-5.0,3.0,0.6,490.0,490.0,0,0,0,0,0
-5.0,3.0,0.6,500.0,500.0,0,0,0,0,0
-5.0,3.0,0.7,505.0,505.0,0,0,0,0,0
-5.0,3.0,0.7,515.0,515.0,0,0,0,0,0
-5.0,3.0,0.7,485.0,485.0,0,0,0,0,0
-5.0,3.0,0.7,490.0,490.0,0,0,0,0,0
-5.0,3.0,0.7,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.7,484.0,484.0,0,0,0,0,0
-5.0,3.0,0.7,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.7,509.0,509.0,0,0,0,0,0
-5.0,3.0,0.7,1003.0,1003.0,0,0,0,0,0
-5.0,3.0,0.7,498.5,498.5,0,0,0,0,0
-5.0,3.0,0.7,502.0,502.0,0,0,0,0,0
-5.0,3.0,0.7,490.0,490.0,0,0,0,0,0
-5.0,3.0,0.8,498.0,498.0,0,0,0,0,0
-5.0,3.0,0.8,511.0,511.0,0,0,0,0,0
-5.0,3.0,0.8,506.0,506.0,0,0,0,0,0
-5.0,3.0,0.8,493.0,493.0,0,0,0,0,0
-5.0,3.0,0.8,510.0,510.0,0,0,0,0,0
-5.0,3.0,0.8,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.8,496.0,496.0,0,0,0,0,0
-5.0,3.0,0.8,505.0,505.0,0,0,0,0,0
-5.0,3.0,0.8,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.8,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.8,519.0,519.0,0,0,0,0,0
-5.0,3.0,0.8,494.0,494.0,0,0,0,0,0
-5.0,3.0,0.9,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.9,493.0,493.0,0,0,0,0,0
-5.0,3.0,0.9,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.9,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.9,498.5,498.5,0,0,0,0,0
-5.0,3.0,0.9,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.9,497.0,497.0,0,0,0,0,0
-5.0,3.0,0.9,501.0,501.0,0,0,0,0,0
-5.0,3.0,0.9,499.0,499.0,0,0,0,0,0
-5.0,3.0,0.9,504.0,504.0,0,0,0,0,0
-5.0,3.0,0.9,493.5,493.5,0,0,0,0,0
-5.0,3.0,0.9,497.5,497.5,0,0,0,0,0
-5.0,3.0,1.0,509.0,509.0,0,0,0,0,0
-5.0,3.0,1.0,515.0,515.0,0,0,0,0,0
-5.0,3.0,1.0,496.0,496.0,0,0,0,0,0
-5.0,3.0,1.0,493.0,493.0,0,0,0,0,0
-5.0,3.0,1.0,510.0,510.0,0,0,0,0,0
-5.0,3.0,1.0,498.0,498.0,0,0,0,0,0
-5.0,3.0,1.0,500.0,500.0,0,0,0,0,0
-5.0,3.0,1.0,501.0,501.0,0,0,0,0,0
-5.0,3.0,1.0,487.5,487.5,0,0,0,0,0
-5.0,3.0,1.0,511.0,511.0,0,0,0,0,0
-5.0,3.0,1.0,503.0,503.0,0,0,0,0,0
-5.0,3.0,1.0,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.0,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.0,504.0,504.0,0,0,0,0,0
-5.0,6.0,0.0,498.0,498.0,0,0,0,0,0
-5.0,6.0,0.0,486.0,486.0,0,0,0,0,0
-5.0,6.0,0.0,494.0,494.0,0,0,0,0,0
-5.0,6.0,0.0,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.0,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.0,503.0,503.0,0,0,0,0,0
-5.0,6.0,0.0,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.0,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.0,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.0,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.1,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.1,487.0,487.0,0,0,0,0,0
-5.0,6.0,0.1,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.1,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.1,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.1,481.0,481.0,0,0,0,0,0
-5.0,6.0,0.1,494.0,494.0,0,0,0,0,0
-5.0,6.0,0.1,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.1,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.1,498.0,498.0,0,0,0,0,0
-5.0,6.0,0.1,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.1,506.0,506.0,0,0,0,0,0
-5.0,6.0,0.2,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.2,494.0,494.0,0,0,0,0,0
-5.0,6.0,0.2,504.0,504.0,0,0,0,0,0
-5.0,6.0,0.2,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.2,482.0,482.0,0,0,0,0,0
-5.0,6.0,0.2,485.0,485.0,0,0,0,0,0
-5.0,6.0,0.2,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.2,514.5,514.5,0,0,0,0,0
-5.0,6.0,0.2,507.0,507.0,0,0,0,0,0
-5.0,6.0,0.2,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.2,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.2,506.5,506.5,0,0,0,0,0
-5.0,6.0,0.3,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.3,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.3,504.0,504.0,0,0,0,0,0
-5.0,6.0,0.3,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.3,512.5,512.5,0,0,0,0,0
-5.0,6.0,0.3,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.3,486.0,486.0,0,0,0,0,0
-5.0,6.0,0.3,508.0,508.0,0,0,0,0,0
-5.0,6.0,0.3,501.0,501.0,0,0,0,0,0
-5.0,6.0,0.3,500.5,500.5,0,0,0,0,0
-5.0,6.0,0.3,491.0,491.0,0,0,0,0,0
-5.0,6.0,0.3,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.4,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.4,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.4,497.5,497.5,0,0,0,0,0
-5.0,6.0,0.4,511.0,511.0,0,0,0,0,0
-5.0,6.0,0.4,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.4,504.0,504.0,0,0,0,0,0
-5.0,6.0,0.4,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.4,501.0,501.0,0,0,0,0,0
-5.0,6.0,0.4,509.0,509.0,0,0,0,0,0
-5.0,6.0,0.4,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.4,490.0,490.0,0,0,0,0,0
-5.0,6.0,0.4,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.5,501.0,501.0,0,0,0,0,0
-5.0,6.0,0.5,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.5,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.5,501.5,501.5,0,0,0,0,0
-5.0,6.0,0.5,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.5,495.5,495.5,0,0,0,0,0
-5.0,6.0,0.5,508.0,508.0,0,0,0,0,0
-5.0,6.0,0.5,509.0,509.0,0,0,0,0,0
-5.0,6.0,0.5,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.5,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.5,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.5,510.0,510.0,0,0,0,0,0
-5.0,6.0,0.6,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.6,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.6,495.5,495.5,0,0,0,0,0
-5.0,6.0,0.6,487.0,487.0,0,0,0,0,0
-5.0,6.0,0.6,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.6,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.6,492.5,492.5,0,0,0,0,0
-5.0,6.0,0.6,490.0,490.0,0,0,0,0,0
-5.0,6.0,0.6,496.0,496.0,0,0,0,0,0
-5.0,6.0,0.6,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.6,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.6,501.0,501.0,0,0,0,0,0
-5.0,6.0,0.7,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.7,500.0,500.0,0,0,0,0,0
-5.0,6.0,0.7,508.0,508.0,0,0,0,0,0
-5.0,6.0,0.7,504.5,504.5,0,0,0,0,0
-5.0,6.0,0.7,496.5,496.5,0,0,0,0,0
-5.0,6.0,0.7,490.0,490.0,0,0,0,0,0
-5.0,6.0,0.7,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.7,490.0,490.0,0,0,0,0,0
-5.0,6.0,0.7,493.0,493.0,0,0,0,0,0
-5.0,6.0,0.7,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.7,506.0,506.0,0,0,0,0,0
-5.0,6.0,0.7,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.8,498.0,498.0,0,0,0,0,0
-5.0,6.0,0.8,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.8,494.0,494.0,0,0,0,0,0
-5.0,6.0,0.8,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.8,502.5,502.5,0,0,0,0,0
-5.0,6.0,0.8,495.0,495.0,0,0,0,0,0
-5.0,6.0,0.8,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.8,509.0,509.0,0,0,0,0,0
-5.0,6.0,0.8,494.5,494.5,0,0,0,0,0
-5.0,6.0,0.8,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.8,989.0,989.0,0,0,0,0,0
-5.0,6.0,0.8,481.0,481.0,0,0,0,0,0
-5.0,6.0,0.9,502.5,502.5,0,0,0,0,0
-5.0,6.0,0.9,506.0,506.0,0,0,0,0,0
-5.0,6.0,0.9,494.0,494.0,0,0,0,0,0
-5.0,6.0,0.9,502.0,502.0,0,0,0,0,0
-5.0,6.0,0.9,501.0,501.0,0,0,0,0,0
-5.0,6.0,0.9,505.0,505.0,0,0,0,0,0
-5.0,6.0,0.9,492.0,492.0,0,0,0,0,0
-5.0,6.0,0.9,488.0,488.0,0,0,0,0,0
-5.0,6.0,0.9,499.0,499.0,0,0,0,0,0
-5.0,6.0,0.9,486.0,486.0,0,0,0,0,0
-5.0,6.0,0.9,497.0,497.0,0,0,0,0,0
-5.0,6.0,0.9,486.0,486.0,0,0,0,0,0
-5.0,6.0,1.0,501.0,501.0,0,0,0,0,0
-5.0,6.0,1.0,503.0,503.0,0,0,0,0,0
-5.0,6.0,1.0,500.0,500.0,0,0,0,0,0
-5.0,6.0,1.0,502.0,502.0,0,0,0,0,0
-5.0,6.0,1.0,494.0,494.0,0,0,0,0,0
-5.0,6.0,1.0,500.0,500.0,0,0,0,0,0
-5.0,6.0,1.0,493.0,493.0,0,0,0,0,0
-5.0,6.0,1.0,511.0,511.0,0,0,0,0,0
-5.0,6.0,1.0,496.0,496.0,0,0,0,0,0
-5.0,6.0,1.0,502.0,502.0,0,0,0,0,0
-5.0,6.0,1.0,496.0,496.0,0,0,0,0,0
-5.0,6.0,1.0,1003.0,1003.0,0,0,0,0,0
-5.0,9.0,0.0,499.0,499.0,0,0,0,0,0
-5.0,9.0,0.0,510.0,510.0,0,0,0,0,0
-5.0,9.0,0.0,491.0,491.0,0,0,0,0,0
-5.0,9.0,0.0,500.0,500.0,0,0,0,0,0
-5.0,9.0,0.0,506.0,506.0,0,0,0,0,0
-5.0,9.0,0.0,490.5,490.5,0,0,0,0,0
-5.0,9.0,0.0,512.0,512.0,0,0,0,0,0
-5.0,9.0,0.0,503.0,503.0,0,0,0,0,0
-5.0,9.0,0.0,502.5,502.5,0,0,0,0,0
-5.0,9.0,0.0,509.0,509.0,0,0,0,0,0
-5.0,9.0,0.0,499.5,499.5,0,0,0,0,0
-5.0,9.0,0.0,484.0,484.0,0,0,0,0,0
-5.0,9.0,0.1,517.0,517.0,0,0,0,0,0
-5.0,9.0,0.1,504.0,504.0,0,0,0,0,0
-5.0,9.0,0.1,500.0,500.0,0,0,0,0,0
-5.0,9.0,0.1,485.0,485.0,0,0,0,0,0
-5.0,9.0,0.1,497.5,497.5,0,0,0,0,0
-5.0,9.0,0.1,497.0,497.0,0,0,0,0,0
-5.0,9.0,0.1,498.0,498.0,0,0,0,0,0
-5.0,9.0,0.1,508.0,508.0,0,0,0,0,0
-5.0,9.0,0.1,501.0,501.0,0,0,0,0,0
-5.0,9.0,0.1,497.0,497.0,0,0,0,0,0
-5.0,9.0,0.1,493.0,493.0,0,0,0,0,0
-5.0,9.0,0.1,494.0,494.0,0,0,0,0,0
-5.0,9.0,0.2,488.0,488.0,0,0,0,0,0
-5.0,9.0,0.2,497.0,497.0,0,0,0,0,0
-5.0,9.0,0.2,506.0,506.0,0,0,0,0,0
-5.0,9.0,0.2,511.0,511.0,0,0,0,0,0
-5.0,9.0,0.2,496.0,496.0,0,0,0,0,0
-5.0,9.0,0.2,494.0,494.0,0,0,0,0,0
-5.0,9.0,0.2,499.0,499.0,0,0,0,0,0
-5.0,9.0,0.2,510.0,510.0,0,0,0,0,0
-5.0,9.0,0.2,495.0,495.0,0,0,0,0,0
-5.0,9.0,0.2,503.0,503.0,0,0,0,0,0
-5.0,9.0,0.2,488.0,488.0,0,0,0,0,0
-5.0,9.0,0.2,490.0,490.0,0,0,0,0,0
-5.0,9.0,0.3,498.0,498.0,0,0,0,0,0
-5.0,9.0,0.3,501.0,501.0,0,0,0,0,0
-5.0,9.0,0.3,497.5,497.5,0,0,0,0,0
-5.0,9.0,0.3,496.0,496.0,0,0,0,0,0
-5.0,9.0,0.3,507.0,507.0,0,0,0,0,0
-5.0,9.0,0.3,510.0,510.0,0,0,0,0,0
-5.0,9.0,0.3,500.0,500.0,0,0,0,0,0
-5.0,9.0,0.3,492.0,492.0,0,0,0,0,0
-5.0,9.0,0.3,501.0,501.0,0,0,0,0,0
-5.0,9.0,0.3,493.0,493.0,0,0,0,0,0
-5.0,9.0,0.3,497.0,497.0,0,0,0,0,0
-5.0,9.0,0.3,509.0,509.0,0,0,0,0,0
-5.0,9.0,0.4,503.0,503.0,0,0,0,0,0
-5.0,9.0,0.4,489.0,489.0,0,0,0,0,0
