MCS,Adhesion Energy,Migration Coefficient,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters
300,-5.0,0.0,0.7,2554.5,2554.5,0,0,0,0
300,-5.0,0.0,0.7,2771.0,2771.0,0,0,0,0
300,-5.0,0.0,0.7,1793.5,1793.5,0,0,0,0
300,-5.0,0.0,0.7,2498.0,2498.0,0,0,0,0
300,-5.0,0.0,0.8,2638.0,2638.0,0,0,0,0
300,-5.0,0.0,0.8,1748.0,1748.0,0,0,0,0
300,-5.0,0.0,0.8,2218.0,2218.0,0,0,0,0
300,-5.0,0.0,0.8,2334.5,2334.5,0,0,0,0
300,-5.0,0.0,0.8,2230.0,2230.0,0,0,0,0
300,-5.0,0.0,0.8,1972.0,1972.0,0,0,0,0
300,-5.0,0.0,0.8,2055.0,2055.0,0,0,0,0
300,-5.0,0.0,0.8,2243.0,2243.0,0,0,0,0
300,-5.0,0.0,0.8,1331.5,1331.5,0,0,0,0
300,-5.0,0.0,0.8,2190.0,2190.0,0,0,0,0
300,-5.0,0.0,0.9,1682.5,1682.5,0,0,0,0
300,-5.0,0.0,0.9,1725.0,1725.0,0,0,0,0
300,-5.0,0.0,0.9,2234.0,2234.0,0,0,0,0
300,-5.0,0.0,0.9,2775.0,2775.0,0,2,0,0
300,-5.0,0.0,0.9,1953.0,1953.0,0,0,0,0
300,-5.0,0.0,0.9,2588.5,2588.5,0,0,0,0
300,-5.0,0.0,0.9,1811.0,1811.0,0,0,0,0
300,-5.0,0.0,0.9,1720.0,1720.0,0,0,0,0
300,-5.0,0.0,0.9,2275.0,2275.0,0,0,0,0
300,-5.0,0.0,0.9,2642.0,2642.0,0,1,0,0
300,-5.0,0.0,1.0,2238.5,2238.5,0,0,0,0
300,-5.0,0.0,1.0,2235.5,2235.5,0,0,0,0
300,-5.0,0.0,1.0,1881.0,1881.0,0,0,0,0
300,-5.0,0.0,1.0,1823.5,1823.5,0,0,0,0
300,-5.0,0.0,1.0,2126.0,2126.0,0,0,0,0
300,-5.0,0.0,1.0,1664.5,1664.5,0,0,0,0
300,-5.0,0.0,1.0,1496.5,1496.5,0,0,0,0
300,-5.0,0.0,1.0,2305.5,2305.5,0,0,0,0
300,-5.0,0.0,1.0,1703.0,1703.0,0,0,0,0
300,-5.0,0.0,1.0,1657.5,1657.5,0,0,0,0
300,-5.0,3.0,0.0,2530.0,2530.0,0,0,0,0
300,-5.0,3.0,0.0,2060.0,2060.0,0,0,0,0
300,-5.0,3.0,0.0,2215.0,2215.0,0,0,0,0
300,-5.0,3.0,0.0,2667.0,2667.0,0,0,0,0
300,-5.0,3.0,0.0,2535.5,2535.5,0,0,0,0
300,-5.0,3.0,0.0,2713.0,2713.0,0,0,0,0
300,-5.0,3.0,0.0,1941.0,1941.0,0,0,0,0
300,-5.0,3.0,0.0,1878.5,1878.5,0,0,0,0
300,-5.0,3.0,0.0,2780.5,2780.5,0,0,0,0
300,-5.0,3.0,0.0,2173.0,2173.0,0,0,0,0
300,-5.0,3.0,0.1,2080.0,2080.0,0,0,0,0
300,-5.0,3.0,0.1,1965.0,1965.0,0,0,0,0
300,-5.0,3.0,0.1,1503.0,1503.0,0,0,0,0
300,-5.0,3.0,0.1,2418.0,2418.0,0,0,0,0
300,-5.0,3.0,0.1,1895.5,1895.5,0,0,0,0
300,-5.0,3.0,0.1,2082.0,2082.0,0,0,0,0
300,-5.0,3.0,0.1,1664.0,1664.0,0,0,0,0
300,-5.0,3.0,0.1,1737.0,1737.0,0,0,0,0
300,-5.0,3.0,0.1,1579.0,1579.0,0,0,0,0
300,-5.0,3.0,0.1,2120.0,2120.0,0,0,0,0
300,-5.0,3.0,0.2,2103.0,2103.0,0,0,0,0
300,-5.0,3.0,0.2,2231.0,2231.0,0,1,0,0
300,-5.0,3.0,0.2,2328.0,2328.0,0,0,0,0
300,-5.0,3.0,0.2,3115.5,3115.5,0,0,0,0
300,-5.0,3.0,0.2,2123.0,2123.0,0,0,0,0
300,-5.0,3.0,0.2,2561.0,2561.0,0,0,0,0
300,-5.0,3.0,0.2,2105.0,2105.0,0,0,0,0
300,-5.0,3.0,0.2,2340.0,2340.0,0,0,0,0
300,-5.0,3.0,0.2,2503.0,2503.0,0,0,0,0
300,-5.0,3.0,0.2,1612.5,1612.5,0,0,0,0
300,-5.0,3.0,0.3,2652.0,2652.0,0,0,0,0
300,-5.0,3.0,0.3,2547.0,2547.0,0,0,0,0
300,-5.0,3.0,0.3,2173.5,2173.5,0,0,0,0
300,-5.0,3.0,0.3,2086.5,2086.5,0,0,0,0
300,-5.0,3.0,0.3,2412.0,2412.0,0,0,0,0
300,-5.0,3.0,0.3,1686.5,1686.5,0,0,0,0
300,-5.0,3.0,0.3,2214.5,2214.5,0,0,0,0
300,-5.0,3.0,0.3,2006.0,2006.0,0,0,0,0
300,-5.0,3.0,0.3,2060.0,2060.0,0,0,0,0
300,-5.0,3.0,0.3,2212.5,2212.5,0,0,0,0
300,-5.0,3.0,0.4,2734.0,2734.0,0,0,0,0
300,-5.0,3.0,0.4,2698.5,2698.5,0,0,0,0
300,-5.0,3.0,0.4,3108.0,3108.0,0,0,0,0
300,-5.0,3.0,0.4,2483.0,2483.0,0,0,0,0
300,-5.0,3.0,0.4,2535.0,2535.0,0,0,0,0
300,-5.0,3.0,0.4,2111.5,2111.5,0,0,0,0
300,-5.0,3.0,0.4,3627.0,3627.0,0,0,0,0
300,-5.0,3.0,0.4,2575.0,2575.0,0,0,0,0
300,-5.0,3.0,0.4,2574.0,2574.0,0,0,0,0
300,-5.0,3.0,0.4,1992.0,1992.0,0,0,0,0
300,-5.0,3.0,0.5,2424.0,2424.0,0,0,0,0
300,-5.0,3.0,0.5,1660.5,1660.5,0,0,0,0
300,-5.0,3.0,0.5,2713.0,2713.0,0,0,0,0
300,-5.0,3.0,0.5,2512.0,2512.0,0,0,0,0
300,-5.0,3.0,0.5,2175.0,2175.0,0,0,0,0
300,-5.0,3.0,0.5,2030.0,2030.0,0,0,0,0
300,-5.0,3.0,0.5,2035.0,2035.0,0,0,0,0
300,-5.0,3.0,0.5,1624.0,1624.0,0,0,0,0
300,-5.0,3.0,0.5,2094.5,2094.5,0,0,0,0
300,-5.0,3.0,0.5,2113.5,2113.5,0,0,0,0
300,-5.0,3.0,0.6,2208.5,2208.5,0,0,0,0
300,-5.0,3.0,0.6,2220.0,2220.0,0,0,0,0
300,-5.0,3.0,0.6,3008.5,3008.5,0,0,0,0
300,-5.0,3.0,0.6,2266.0,2266.0,0,0,0,0
300,-5.0,3.0,0.6,1930.5,1930.5,0,0,0,0
300,-5.0,3.0,0.6,2452.0,2452.0,0,0,0,0
300,-5.0,3.0,0.6,1820.5,1820.5,0,0,0,0
300,-5.0,3.0,0.6,1419.0,1419.0,0,0,0,0
300,-5.0,3.0,0.6,1892.5,1892.5,0,0,0,0
300,-5.0,3.0,0.6,2471.5,2471.5,0,0,0,0
300,-5.0,3.0,0.7,2221.5,2221.5,0,0,0,0
300,-5.0,3.0,0.7,3142.0,3142.0,0,0,0,0
300,-5.0,3.0,0.7,2262.0,2262.0,0,0,0,0
300,-5.0,3.0,0.7,1550.5,1550.5,0,0,0,0
300,-5.0,3.0,0.7,2044.0,2044.0,0,0,0,0
300,-5.0,3.0,0.7,2501.0,2501.0,0,0,0,0
300,-5.0,3.0,0.7,2182.5,2182.5,0,0,0,0
300,-5.0,3.0,0.7,1684.0,1684.0,0,0,0,0
300,-5.0,3.0,0.7,2524.5,2524.5,0,0,0,0
300,-5.0,3.0,0.7,1665.0,1665.0,0,0,0,0
300,-5.0,3.0,0.8,2065.0,2065.0,0,0,0,0
300,-5.0,3.0,0.8,2575.5,2575.5,0,0,0,0
300,-5.0,3.0,0.8,2094.5,2094.5,0,0,0,0
300,-5.0,3.0,0.8,2304.0,2304.0,0,0,0,0
300,-5.0,3.0,0.8,1557.0,1557.0,0,0,0,0
300,-5.0,3.0,0.8,1595.0,1595.0,0,0,0,0
300,-5.0,3.0,0.8,2083.5,2083.5,0,0,0,0
300,-5.0,3.0,0.8,2135.0,2135.0,0,0,0,0
300,-5.0,3.0,0.8,1995.0,1995.0,0,0,0,0
300,-5.0,3.0,0.8,2476.0,2476.0,0,0,0,0
300,-5.0,3.0,0.9,2035.0,2035.0,0,0,0,0
300,-5.0,3.0,0.9,2486.0,2486.0,0,0,0,0
300,-5.0,3.0,0.9,1649.5,1649.5,0,0,0,0
300,-5.0,3.0,0.9,2455.0,2455.0,0,0,0,0
300,-5.0,3.0,0.9,2543.0,2543.0,0,0,0,0
300,-5.0,3.0,0.9,1699.0,1699.0,0,0,0,0
300,-5.0,3.0,0.9,2650.5,2650.5,0,0,0,0
300,-5.0,3.0,0.9,2627.0,2627.0,0,0,0,0
300,-5.0,3.0,0.9,2057.5,2057.5,0,0,0,0
300,-5.0,3.0,0.9,2108.0,2108.0,0,0,0,0
300,-5.0,3.0,1.0,1520.0,1520.0,0,0,0,0
300,-5.0,3.0,1.0,2086.0,2086.0,0,0,0,0
300,-5.0,3.0,1.0,2005.0,2005.0,0,0,0,0
300,-5.0,3.0,1.0,1576.5,1576.5,0,0,0,0
300,-5.0,3.0,1.0,1840.0,1840.0,0,0,0,0
300,-5.0,3.0,1.0,1887.0,1887.0,0,0,0,0
300,-5.0,3.0,1.0,2321.0,2321.0,0,0,0,0
300,-5.0,3.0,1.0,1554.5,1554.5,0,0,0,0
300,-5.0,3.0,1.0,2412.0,2412.0,0,0,0,0
300,-5.0,3.0,1.0,2025.0,2025.0,0,0,0,0
300,-5.0,6.0,0.0,2117.0,2117.0,0,0,0,0
300,-5.0,6.0,0.0,3124.0,3124.0,0,0,0,0
300,-5.0,6.0,0.0,2380.0,2380.0,0,0,0,0
300,-5.0,6.0,0.0,2235.0,2235.0,0,0,0,0
300,-5.0,6.0,0.0,3105.0,3105.0,0,0,0,0
300,-5.0,6.0,0.0,2451.0,2451.0,0,0,0,0
300,-5.0,6.0,0.0,1719.0,1719.0,0,0,0,0
300,-5.0,6.0,0.0,2038.5,2038.5,0,0,0,0
300,-5.0,6.0,0.0,2110.0,2110.0,0,0,0,0
300,-5.0,6.0,0.0,1610.0,1610.0,0,0,0,0
300,-5.0,6.0,0.1,2422.5,2422.5,0,0,0,0
300,-5.0,6.0,0.1,1103.0,1103.0,0,0,0,0
300,-5.0,6.0,0.1,1933.0,1933.0,0,0,0,0
300,-5.0,6.0,0.1,2895.5,2895.5,0,0,0,0
300,-5.0,6.0,0.1,3037.5,3037.5,0,0,0,0
300,-5.0,6.0,0.1,2231.0,2231.0,0,0,0,0
300,-5.0,6.0,0.1,1967.5,1967.5,0,0,0,0
300,-5.0,6.0,0.1,2022.5,2022.5,0,0,0,0
300,-5.0,6.0,0.1,2631.5,2631.5,0,0,0,0
300,-5.0,6.0,0.1,1903.0,1903.0,0,0,0,0
300,-5.0,6.0,0.2,2849.0,2849.0,0,0,0,0
300,-5.0,6.0,0.2,1861.0,1861.0,0,0,0,0
300,-5.0,6.0,0.2,2407.0,2407.0,0,0,0,0
300,-5.0,6.0,0.2,2578.0,2578.0,0,0,0,0
300,-5.0,6.0,0.2,2583.5,2583.5,0,0,0,0
300,-5.0,6.0,0.2,2552.5,2552.5,0,0,0,0
300,-5.0,6.0,0.2,2454.5,2454.5,0,0,0,0
300,-5.0,6.0,0.2,3338.5,3338.5,0,0,0,0
300,-5.0,6.0,0.2,2913.0,2913.0,0,0,0,0
300,-5.0,6.0,0.2,1970.0,1970.0,0,0,0,0
300,-5.0,6.0,0.3,2566.0,2566.0,0,0,0,0
300,-5.0,6.0,0.3,2481.0,2481.0,0,0,0,0
300,-5.0,6.0,0.3,2157.0,2157.0,0,1,0,0
300,-5.0,6.0,0.3,2925.5,2925.5,0,0,0,0
300,-5.0,6.0,0.3,2324.0,2324.0,0,1,0,0
300,-5.0,6.0,0.3,2612.0,2612.0,0,0,0,0
300,-5.0,6.0,0.3,1864.5,1864.5,0,0,0,0
300,-5.0,6.0,0.3,1888.0,1888.0,0,0,0,0
300,-5.0,6.0,0.3,1897.0,1897.0,0,0,0,0
300,-5.0,6.0,0.3,1681.0,1681.0,0,0,0,0
300,-5.0,6.0,0.4,1954.0,1954.0,0,0,0,0
300,-5.0,6.0,0.4,2323.0,2323.0,0,0,0,0
300,-5.0,6.0,0.4,2341.0,2341.0,0,0,0,0
300,-5.0,6.0,0.4,2517.0,2517.0,0,0,0,0
300,-5.0,6.0,0.4,1857.0,1857.0,0,0,0,0
300,-5.0,6.0,0.4,2426.5,2426.5,0,0,0,0
300,-5.0,6.0,0.4,1976.0,1976.0,0,0,0,0
300,-5.0,6.0,0.4,2259.0,2259.0,0,1,0,0
300,-5.0,6.0,0.4,1436.0,1436.0,0,0,0,0
300,-5.0,6.0,0.4,1967.0,1967.0,0,0,0,0
300,-5.0,6.0,0.5,2915.0,2915.0,0,1,0,0
300,-5.0,6.0,0.5,2901.0,2901.0,0,0,0,0
300,-5.0,6.0,0.5,2874.0,2874.0,0,0,0,0
300,-5.0,6.0,0.5,2351.0,2351.0,0,0,0,0
300,-5.0,6.0,0.5,2871.5,2871.5,0,0,0,0
300,-5.0,6.0,0.5,1725.5,1725.5,0,0,0,0
300,-5.0,6.0,0.5,1948.5,1948.5,0,0,0,0
300,-5.0,6.0,0.5,1922.0,1922.0,0,0,0,0
300,-5.0,6.0,0.5,2636.0,2636.0,0,0,0,0
300,-5.0,6.0,0.5,2008.5,2008.5,0,0,0,0
300,-5.0,6.0,0.6,1654.0,1654.0,0,0,0,0
300,-5.0,6.0,0.6,2974.0,2974.0,0,0,0,0
300,-5.0,6.0,0.6,2382.0,2382.0,0,0,0,0
300,-5.0,6.0,0.6,2450.5,2450.5,0,0,0,0
300,-5.0,6.0,0.6,2549.0,2549.0,0,0,0,0
300,-5.0,6.0,0.6,1974.5,1974.5,0,0,0,0
300,-5.0,6.0,0.6,2442.5,2442.5,0,1,0,0
300,-5.0,6.0,0.6,2121.0,2121.0,0,0,0,0
300,-5.0,6.0,0.6,2981.0,2981.0,0,0,0,0
300,-5.0,6.0,0.6,2691.0,2691.0,0,0,0,0
300,-5.0,6.0,0.7,1420.0,1420.0,0,0,0,0
300,-5.0,6.0,0.7,2459.5,2459.5,0,0,0,0
300,-5.0,6.0,0.7,2951.0,2951.0,0,0,0,0
300,-5.0,6.0,0.7,1888.5,1888.5,0,0,0,0
300,-5.0,6.0,0.7,2662.5,2662.5,0,0,0,0
300,-5.0,6.0,0.7,2461.0,2461.0,0,0,0,0
300,-5.0,6.0,0.7,1390.0,1390.0,0,0,0,0
300,-5.0,6.0,0.7,2969.0,2969.0,0,0,0,0
300,-5.0,6.0,0.7,2357.5,2357.5,0,0,0,0
300,-5.0,6.0,0.7,2369.0,2369.0,0,0,0,0
300,-5.0,6.0,0.8,1975.0,1975.0,0,0,0,0
300,-5.0,6.0,0.8,2403.5,2403.5,0,0,0,0
300,-5.0,6.0,0.8,1791.0,1791.0,0,0,0,0
300,-5.0,6.0,0.8,2400.0,2400.0,0,0,0,0
300,-5.0,6.0,0.8,2542.0,2542.0,0,0,0,0
300,-5.0,6.0,0.8,2395.0,2395.0,0,0,0,0
300,-5.0,6.0,0.8,2933.0,2933.0,0,0,0,0
300,-5.0,6.0,0.8,3079.0,3079.0,0,0,0,0
300,-5.0,6.0,0.8,1891.0,1891.0,0,0,0,0
300,-5.0,6.0,0.8,1942.0,1942.0,0,0,0,0
300,-5.0,6.0,0.9,3282.5,3282.5,0,0,0,0
300,-5.0,6.0,0.9,1909.5,1909.5,0,0,0,0
300,-5.0,6.0,0.9,2020.5,2020.5,0,0,0,0
300,-5.0,6.0,0.9,2330.5,2330.5,0,0,0,0
300,-5.0,6.0,0.9,2326.0,2326.0,0,0,0,0
300,-5.0,6.0,0.9,2355.0,2355.0,0,0,0,0
300,-5.0,6.0,0.9,2003.0,2003.0,0,0,0,0
300,-5.0,6.0,0.9,2426.0,2426.0,0,0,0,0
300,-5.0,6.0,0.9,2553.0,2553.0,0,0,0,0
300,-5.0,6.0,0.9,2353.5,2353.5,0,1,0,0
300,-5.0,6.0,1.0,2978.5,2978.5,0,2,0,0
300,-5.0,6.0,1.0,3038.5,3038.5,0,0,0,0
300,-5.0,6.0,1.0,1421.0,1421.0,0,0,0,0
300,-5.0,6.0,1.0,2819.0,2819.0,0,0,0,0
300,-5.0,6.0,1.0,1884.0,1884.0,0,0,0,0
300,-5.0,6.0,1.0,2493.5,2493.5,0,0,0,0
300,-5.0,6.0,1.0,2379.0,2379.0,0,0,0,0
300,-5.0,6.0,1.0,2535.0,2535.0,0,0,0,0
300,-5.0,6.0,1.0,2805.5,2805.5,0,0,0,0
300,-5.0,6.0,1.0,2899.5,2899.5,0,0,0,0
300,-5.0,9.0,0.0,2228.0,2228.0,0,0,0,0
300,-5.0,9.0,0.0,2477.0,2477.0,0,1,0,0
300,-5.0,9.0,0.0,2482.5,2482.5,0,0,0,0
300,-5.0,9.0,0.0,3329.0,3329.0,0,0,0,0
300,-5.0,9.0,0.0,2730.5,2730.5,0,0,0,0
300,-5.0,9.0,0.0,2367.0,2367.0,0,0,0,0
300,-5.0,9.0,0.0,1921.0,1921.0,0,0,0,0
300,-5.0,9.0,0.0,1899.0,1899.0,0,0,0,0
300,-5.0,9.0,0.0,3021.5,3021.5,0,0,0,0
300,-5.0,9.0,0.0,1845.5,1845.5,0,0,0,0
300,-5.0,9.0,0.1,2528.5,2528.5,0,0,0,0
300,-5.0,9.0,0.1,2788.5,2788.5,0,0,0,0
300,-5.0,9.0,0.1,2289.5,2289.5,0,0,0,0
300,-5.0,9.0,0.1,2826.0,2826.0,0,0,0,0
300,-5.0,9.0,0.1,2292.5,2292.5,0,0,0,0
300,-5.0,9.0,0.1,1966.0,1966.0,0,0,0,0
300,-5.0,9.0,0.1,1820.0,1820.0,0,0,0,0
300,-5.0,9.0,0.1,2049.0,2049.0,0,0,0,0
300,-5.0,9.0,0.1,2540.5,2540.5,0,1,0,0
300,-5.0,9.0,0.1,2036.0,2036.0,0,0,0,0
300,-5.0,9.0,0.2,1842.0,1842.0,0,0,0,0
300,-5.0,9.0,0.2,2133.5,2133.5,0,0,0,0
300,-5.0,9.0,0.2,2316.5,2316.5,0,0,0,0
300,-5.0,9.0,0.2,2038.5,2038.5,0,0,0,0
300,-5.0,9.0,0.2,1927.0,1927.0,0,0,0,0
300,-5.0,9.0,0.2,4202.5,4202.5,0,0,0,0
300,-5.0,9.0,0.2,2575.0,2575.0,0,0,0,0
300,-5.0,9.0,0.2,2437.5,2437.5,0,0,0,0
300,-5.0,9.0,0.2,1666.0,1666.0,0,0,0,0
300,-5.0,9.0,0.2,2618.5,2618.5,0,0,0,0
300,-5.0,9.0,0.3,2081.0,2081.0,0,0,0,0
300,-5.0,9.0,0.3,2482.5,2482.5,0,1,0,0
300,-5.0,9.0,0.3,2450.0,2450.0,0,0,0,0
300,-5.0,9.0,0.3,1806.0,1806.0,0,0,0,0
300,-5.0,9.0,0.3,2450.0,2450.0,0,0,0,0
300,-5.0,9.0,0.3,2482.5,2482.5,0,0,0,0
300,-5.0,9.0,0.3,2424.5,2424.5,0,0,0,0
300,-5.0,9.0,0.3,2947.0,2947.0,0,1,0,0
300,-5.0,9.0,0.3,3144.5,3144.5,0,0,0,0
300,-5.0,9.0,0.3,2452.0,2452.0,0,1,0,0
300,-5.0,9.0,0.4,2580.0,2580.0,0,0,0,0
300,-5.0,9.0,0.4,2486.0,2486.0,0,0,0,0
300,-5.0,9.0,0.4,1873.5,1873.5,0,0,0,0
300,-5.0,9.0,0.4,2828.0,2828.0,0,0,0,0
300,-5.0,9.0,0.4,2265.5,2265.5,0,0,0,0
300,-5.0,9.0,0.4,1663.0,1663.0,0,0,0,0
300,-5.0,9.0,0.4,1846.5,1846.5,0,0,0,0
300,-5.0,9.0,0.4,2435.0,2435.0,0,0,0,0
300,-5.0,9.0,0.4,2189.0,2189.0,0,0,0,0
300,-5.0,9.0,0.4,2981.5,2981.5,0,1,0,0
300,-5.0,9.0,0.5,2452.0,2452.0,0,0,0,0
300,-5.0,9.0,0.5,1879.0,1879.0,0,0,0,0
300,-5.0,9.0,0.5,2707.0,2707.0,0,1,0,0
300,-5.0,9.0,0.5,2512.5,2512.5,0,0,0,0
300,-5.0,9.0,0.5,2714.0,2714.0,0,0,0,0
300,-5.0,9.0,0.5,1930.0,1930.0,0,0,0,0
300,-5.0,9.0,0.5,2350.0,2350.0,0,0,0,0
300,-5.0,9.0,0.5,2212.0,2212.0,0,0,0,0
300,-5.0,9.0,0.5,2007.0,2007.0,0,0,0,0
300,-5.0,9.0,0.5,2740.0,2740.0,0,0,0,0
300,-5.0,9.0,0.6,2367.0,2367.0,0,0,0,0
300,-5.0,9.0,0.6,2647.0,2647.0,0,0,0,0
300,-5.0,9.0,0.6,2017.0,2017.0,0,0,0,0
300,-5.0,9.0,0.6,3294.5,3294.5,0,0,0,0
300,-5.0,9.0,0.6,3494.0,3494.0,0,0,0,0
300,-5.0,9.0,0.6,2322.0,2322.0,0,0,0,0
300,-5.0,9.0,0.6,2059.5,2059.5,0,0,0,0
300,-5.0,9.0,0.6,2018.5,2018.5,0,0,0,0
300,-5.0,9.0,0.6,2759.0,2759.0,0,0,0,0
300,-5.0,9.0,0.6,2498.5,2498.5,0,0,0,0
300,-5.0,9.0,0.7,2464.0,2464.0,0,0,0,0
300,-5.0,9.0,0.7,2414.5,2414.5,0,0,0,0
300,-5.0,9.0,0.7,2410.0,2410.0,0,0,0,0
300,-5.0,9.0,0.7,2376.0,2376.0,0,0,0,0
300,-5.0,9.0,0.7,1512.5,1512.5,0,0,0,0
300,-5.0,9.0,0.7,2866.0,2866.0,0,1,0,0
300,-5.0,9.0,0.7,1363.0,1363.0,0,0,0,0
300,-5.0,9.0,0.7,2124.5,2124.5,0,0,0,0
300,-5.0,9.0,0.7,2436.0,2436.0,0,0,0,0
300,-5.0,9.0,0.7,2848.0,2848.0,0,0,0,0
300,-5.0,9.0,0.8,2371.5,2371.5,0,0,0,0
300,-5.0,9.0,0.8,2447.5,2447.5,0,0,0,0
300,-5.0,9.0,0.8,2417.0,2417.0,0,0,0,0
300,-5.0,9.0,0.8,2756.0,2756.0,0,0,0,0
300,-5.0,9.0,0.8,1874.0,1874.0,0,0,0,0
300,-5.0,9.0,0.8,2700.0,2700.0,0,1,0,0
300,-5.0,9.0,0.8,2486.0,2486.0,0,0,0,0
300,-5.0,9.0,0.8,1862.0,1862.0,0,0,0,0
300,-5.0,9.0,0.8,1953.0,1953.0,0,0,0,0
