Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,MCS
-5.0,3.0,0.1,1961.0,1961.0,0,0,0,0,300
-5.0,3.0,0.1,1427.5,1427.5,0,0,0,0,300
-5.0,3.0,0.1,2057.0,2057.0,0,0,0,0,300
-5.0,3.0,0.1,3589.0,3589.0,0,0,0,0,300
-5.0,3.0,0.1,2041.5,2041.5,0,0,0,0,300
-5.0,3.0,0.1,2099.0,2099.0,0,0,0,0,300
-5.0,3.0,0.1,2072.5,2072.5,0,0,0,0,300
-5.0,3.0,0.1,2075.5,2075.5,0,0,0,0,300
-5.0,3.0,0.2,2589.0,2589.0,0,0,0,0,300
-5.0,3.0,0.2,1927.5,1927.5,0,0,0,0,300
-5.0,3.0,0.2,2524.0,2524.0,0,0,0,0,300
-5.0,3.0,0.2,2069.0,2069.0,0,0,0,0,300
-5.0,3.0,0.2,2148.0,2148.0,0,0,0,0,300
-5.0,3.0,0.2,1183.0,1183.0,0,0,0,0,300
-5.0,3.0,0.2,2130.0,2130.0,0,0,0,0,300
-5.0,3.0,0.2,2008.5,2008.5,0,0,0,0,300
-5.0,3.0,0.2,2032.0,2032.0,0,0,0,0,300
-5.0,3.0,0.2,1581.5,1581.5,0,0,0,0,300
-5.0,3.0,0.2,1656.5,1656.5,0,0,0,0,300
-5.0,3.0,0.2,2064.0,2064.0,0,0,0,0,300
-5.0,3.0,0.3,2229.0,2229.0,0,0,0,0,300
-5.0,3.0,0.3,1922.5,1922.5,0,0,0,0,300
-5.0,3.0,0.3,2145.5,2145.5,0,0,0,0,300
-5.0,3.0,0.3,3154.0,3154.0,0,0,0,0,300
-5.0,3.0,0.3,2533.0,2533.0,0,0,0,0,300
-5.0,3.0,0.3,2007.5,2007.5,0,0,0,0,300
-5.0,3.0,0.3,2184.0,2184.0,0,0,0,0,300
-5.0,3.0,0.3,1573.0,1573.0,0,0,0,0,300
-5.0,3.0,0.3,2405.0,2405.0,0,0,0,0,300
-5.0,3.0,0.3,2272.0,2272.0,0,0,0,0,300
-5.0,3.0,0.3,1988.5,1988.5,0,0,0,0,300
-5.0,3.0,0.3,2108.5,2108.5,0,0,0,0,300
-5.0,3.0,0.4,2106.0,2106.0,0,0,0,0,300
-5.0,3.0,0.4,2584.5,2584.5,0,0,0,0,300
-5.0,3.0,0.4,2174.5,2174.5,0,0,0,0,300
-5.0,3.0,0.4,2580.0,2580.0,0,0,0,0,300
-5.0,3.0,0.4,1960.0,1960.0,0,0,0,0,300
-5.0,3.0,0.4,1661.0,1661.0,0,0,0,0,300
-5.0,3.0,0.4,1996.0,1996.0,0,0,0,0,300
-5.0,3.0,0.4,2532.5,2532.5,0,0,0,0,300
-5.0,3.0,0.4,1731.5,1731.5,0,0,0,0,300
-5.0,3.0,0.4,2009.5,2009.5,0,0,0,0,300
-5.0,3.0,0.4,3061.5,3061.5,0,0,0,0,300
-5.0,3.0,0.4,1956.5,1956.5,0,0,0,0,300
-5.0,3.0,0.5,2153.0,2153.0,0,0,0,0,300
-5.0,3.0,0.5,2514.5,2514.5,0,0,0,0,300
-5.0,3.0,0.5,2155.0,2155.0,0,0,0,0,300
-5.0,3.0,0.5,2030.5,2030.5,0,0,0,0,300
-5.0,3.0,0.5,1839.0,1839.0,0,0,0,0,300
-5.0,3.0,0.5,2172.0,2172.0,0,0,0,0,300
-5.0,3.0,0.5,1495.0,1495.0,0,0,0,0,300
-5.0,3.0,0.5,2177.0,2177.0,0,0,0,0,300
-5.0,3.0,0.5,2512.0,2512.0,0,0,0,0,300
-5.0,3.0,0.5,1635.0,1635.0,0,0,0,0,300
-5.0,3.0,0.5,3299.0,3299.0,0,0,0,0,300
-5.0,3.0,0.5,1542.0,1542.0,0,0,0,0,300
-5.0,3.0,0.6,2535.0,2535.0,0,0,0,0,300
-5.0,3.0,0.6,2942.0,2942.0,0,0,0,0,300
-5.0,3.0,0.6,2124.0,2124.0,0,0,0,0,300
-5.0,3.0,0.6,1925.0,1925.0,0,0,0,0,300
-5.0,3.0,0.6,1696.0,1696.0,0,0,0,0,300
-5.0,3.0,0.6,2431.5,2431.5,0,0,0,0,300
-5.0,3.0,0.6,2038.0,2038.0,0,0,0,0,300
-5.0,3.0,0.6,2789.0,2789.0,0,0,0,0,300
-5.0,3.0,0.6,2128.5,2128.5,0,0,0,0,300
-5.0,3.0,0.6,2504.5,2504.5,0,0,0,0,300
-5.0,3.0,0.6,2021.0,2021.0,0,0,0,0,300
-5.0,3.0,0.6,2599.5,2599.5,0,0,0,0,300
-5.0,3.0,0.7,2763.5,2763.5,0,0,0,0,300
-5.0,3.0,0.7,2631.0,2631.0,0,0,0,0,300
-5.0,3.0,0.7,2031.0,2031.0,0,0,0,0,300
-5.0,3.0,0.7,2191.0,2191.0,0,0,0,0,300
-5.0,3.0,0.7,2151.0,2151.0,0,0,0,0,300
-5.0,3.0,0.7,2624.0,2624.0,0,0,0,0,300
-5.0,3.0,0.7,1784.0,1784.0,0,0,0,0,300
-5.0,3.0,0.7,2065.0,2065.0,0,0,0,0,300
-5.0,3.0,0.7,1978.0,1978.0,0,0,0,0,300
-5.0,3.0,0.7,2193.5,2193.5,0,0,0,0,300
-5.0,3.0,0.7,2158.0,2158.0,0,0,0,0,300
-5.0,3.0,0.7,1969.5,1969.5,0,0,0,0,300
-5.0,3.0,0.8,2070.5,2070.5,0,0,0,0,300
-5.0,3.0,0.8,3389.5,3389.5,0,0,0,0,300
-5.0,3.0,0.8,2537.5,2537.5,0,0,0,0,300
-5.0,3.0,0.8,2659.0,2659.0,0,0,0,0,300
-5.0,3.0,0.8,1932.0,1932.0,0,0,0,0,300
-5.0,3.0,0.8,1483.5,1483.5,0,0,0,0,300
-5.0,3.0,0.8,1993.0,1993.0,0,0,0,0,300
-5.0,3.0,0.8,1667.5,1667.5,0,0,0,0,300
-5.0,3.0,0.8,1688.0,1688.0,0,0,0,0,300
-5.0,3.0,0.8,1452.0,1452.0,0,0,0,0,300
-5.0,3.0,0.8,1418.0,1418.0,0,0,0,0,300
-5.0,3.0,0.8,3496.0,3496.0,0,0,0,0,300
-5.0,3.0,0.9,2160.0,2160.0,0,0,0,0,300
-5.0,3.0,0.9,1919.5,1919.5,0,0,0,0,300
-5.0,3.0,0.9,1658.0,1658.0,0,0,0,0,300
-5.0,3.0,0.9,1611.5,1611.5,0,0,0,0,300
-5.0,3.0,0.9,2052.0,2052.0,0,0,0,0,300
-5.0,3.0,0.9,2191.5,2191.5,0,0,0,0,300
-5.0,3.0,0.9,2736.5,2736.5,0,0,0,0,300
-5.0,3.0,0.9,2058.0,2058.0,0,0,0,0,300
-5.0,3.0,0.9,2138.0,2138.0,0,0,0,0,300
-5.0,3.0,0.9,2602.0,2602.0,0,0,0,0,300
-5.0,3.0,0.9,2212.0,2212.0,0,0,0,0,300
-5.0,3.0,0.9,2070.0,2070.0,0,0,0,0,300
-5.0,3.0,1.0,2445.5,2445.5,0,0,0,0,300
-5.0,3.0,1.0,2021.0,2021.0,0,0,0,0,300
-5.0,3.0,1.0,2412.5,2412.5,0,0,0,0,300
-5.0,3.0,1.0,1916.0,1916.0,0,0,0,0,300
-5.0,3.0,1.0,2015.0,2015.0,0,0,0,0,300
-5.0,3.0,1.0,2136.5,2136.5,0,0,0,0,300
-5.0,3.0,1.0,2414.0,2414.0,0,0,0,0,300
-5.0,3.0,1.0,1727.0,1727.0,0,0,0,0,300
-5.0,3.0,1.0,3528.0,3528.0,0,0,0,0,300
-5.0,3.0,1.0,2458.0,2458.0,0,0,0,0,300
-5.0,3.0,1.0,2750.0,2750.0,0,0,0,0,300
-5.0,3.0,1.0,2589.0,2589.0,0,0,0,0,300
-5.0,6.0,0.0,2227.5,2227.5,0,1,0,0,300
-5.0,6.0,0.0,2356.5,2356.5,0,0,0,0,300
-5.0,6.0,0.0,2551.0,2551.0,0,0,0,0,300
-5.0,6.0,0.0,2175.0,2175.0,0,0,0,0,300
-5.0,6.0,0.0,2215.0,2215.0,0,0,0,0,300
-5.0,6.0,0.0,2462.0,2462.0,0,0,0,0,300
-5.0,6.0,0.0,2336.0,2336.0,0,0,0,0,300
-5.0,6.0,0.0,1955.5,1955.5,0,0,0,0,300
-5.0,6.0,0.0,3786.5,3786.5,0,0,0,0,300
-5.0,6.0,0.0,2154.5,2154.5,0,0,0,0,300
-5.0,6.0,0.0,2530.0,2530.0,0,1,0,0,300
-5.0,6.0,0.0,2513.5,2513.5,0,0,0,0,300
-5.0,6.0,0.1,2033.0,2033.0,0,0,0,0,300
-5.0,6.0,0.1,3453.0,3453.0,0,0,0,0,300
-5.0,6.0,0.1,1539.0,1539.0,0,0,0,0,300
-5.0,6.0,0.1,2532.0,2532.0,0,0,0,0,300
-5.0,6.0,0.1,2699.0,2699.0,0,0,0,0,300
-5.0,6.0,0.1,2947.0,2947.0,0,0,0,0,300
-5.0,6.0,0.1,1862.0,1862.0,0,0,0,0,300
-5.0,6.0,0.1,1516.0,1516.0,0,0,0,0,300
-5.0,6.0,0.1,2463.0,2463.0,0,0,0,0,300
-5.0,6.0,0.1,1974.5,1974.5,0,0,0,0,300
-5.0,6.0,0.1,2491.5,2491.5,0,0,0,0,300
-5.0,6.0,0.1,2541.5,2541.5,0,0,0,0,300
-5.0,6.0,0.2,1892.0,1892.0,0,0,0,0,300
-5.0,6.0,0.2,2372.5,2372.5,0,0,0,0,300
-5.0,6.0,0.2,3963.5,3963.5,0,0,0,0,300
-5.0,6.0,0.2,2575.5,2575.5,0,0,0,0,300
-5.0,6.0,0.2,2471.0,2471.0,0,0,0,0,300
-5.0,6.0,0.2,1557.5,1557.5,0,0,0,0,300
-5.0,6.0,0.2,1477.0,1477.0,0,0,0,0,300
-5.0,6.0,0.2,2379.0,2379.0,0,0,0,0,300
-5.0,6.0,0.2,2592.0,2592.0,0,0,0,0,300
-5.0,6.0,0.2,2531.0,2531.0,0,0,0,0,300
-5.0,6.0,0.2,1940.0,1940.0,0,0,0,0,300
-5.0,6.0,0.2,2775.5,2775.5,0,0,0,0,300
-5.0,6.0,0.3,2013.0,2013.0,0,0,0,0,300
-5.0,6.0,0.3,2399.0,2399.0,0,0,0,0,300
-5.0,6.0,0.3,2271.5,2271.5,0,0,0,0,300
-5.0,6.0,0.3,2306.5,2306.5,0,0,0,0,300
-5.0,6.0,0.3,1989.0,1989.0,0,0,0,0,300
-5.0,6.0,0.3,1885.0,1885.0,0,0,0,0,300
-5.0,6.0,0.3,2813.0,2813.0,0,0,0,0,300
-5.0,6.0,0.3,1919.0,1919.0,0,0,0,0,300
-5.0,6.0,0.3,2429.0,2429.0,0,0,0,0,300
-5.0,6.0,0.3,2550.5,2550.5,0,0,0,0,300
-5.0,6.0,0.3,1933.5,1933.5,0,0,0,0,300
-5.0,6.0,0.3,1988.5,1988.5,0,0,0,0,300
-5.0,6.0,0.4,2871.0,2871.0,0,0,0,0,300
-5.0,6.0,0.4,2020.5,2020.5,0,0,0,0,300
-5.0,6.0,0.4,2923.0,2923.0,0,0,0,0,300
-5.0,6.0,0.4,1834.0,1834.0,0,0,0,0,300
-5.0,6.0,0.4,1443.0,1443.0,0,0,0,0,300
-5.0,6.0,0.4,3352.0,3352.0,0,0,0,0,300
-5.0,6.0,0.4,2015.0,2015.0,0,0,0,0,300
-5.0,6.0,0.4,2928.0,2928.0,0,0,0,0,300
-5.0,6.0,0.4,2101.0,2101.0,0,0,0,0,300
-5.0,6.0,0.4,1987.5,1987.5,0,0,0,0,300
-5.0,6.0,0.4,2634.0,2634.0,0,0,0,0,300
-5.0,6.0,0.4,2550.5,2550.5,0,0,0,0,300
-5.0,6.0,0.5,2053.0,2053.0,0,0,0,0,300
-5.0,6.0,0.5,2894.0,2894.0,0,0,0,0,300
-5.0,6.0,0.5,3488.5,3488.5,0,0,0,0,300
-5.0,6.0,0.5,3176.0,3176.0,0,0,0,0,300
-5.0,6.0,0.5,3284.0,3284.0,0,0,0,0,300
-5.0,6.0,0.5,1849.5,1849.5,0,0,0,0,300
-5.0,6.0,0.5,1919.0,1919.0,0,0,0,0,300
-5.0,6.0,0.5,2033.0,2033.0,0,0,0,0,300
-5.0,6.0,0.5,1980.0,1980.0,0,0,0,0,300
-5.0,6.0,0.5,2459.5,2459.5,0,0,0,0,300
-5.0,6.0,0.5,1652.0,1652.0,0,0,0,0,300
-5.0,6.0,0.5,2088.5,2088.5,0,0,0,0,300
-5.0,6.0,0.6,3511.0,3511.0,0,0,0,0,300
-5.0,6.0,0.6,1825.5,1825.5,0,0,0,0,300
-5.0,6.0,0.6,2884.5,2884.5,0,0,0,0,300
-5.0,6.0,0.6,1947.0,1947.0,0,0,0,0,300
-5.0,6.0,0.6,1898.0,1898.0,0,0,0,0,300
-5.0,6.0,0.6,2497.0,2497.0,0,0,0,0,300
-5.0,6.0,0.6,2181.0,2181.0,0,0,0,0,300
-5.0,6.0,0.6,2254.0,2254.0,0,0,0,0,300
-5.0,6.0,0.6,2595.0,2595.0,0,0,0,0,300
-5.0,6.0,0.6,3037.5,3037.5,0,0,0,0,300
-5.0,6.0,0.6,2767.0,2767.0,0,0,0,0,300
-5.0,6.0,0.6,1978.0,1978.0,0,0,0,0,300
-5.0,6.0,0.7,1724.0,1724.0,0,0,0,0,300
-5.0,6.0,0.7,1937.0,1937.0,0,0,0,0,300
-5.0,6.0,0.7,1867.0,1867.0,0,0,0,0,300
-5.0,6.0,0.7,2015.0,2015.0,0,0,0,0,300
-5.0,6.0,0.7,2466.0,2466.0,0,0,0,0,300
-5.0,6.0,0.7,2091.0,2091.0,0,0,0,0,300
-5.0,6.0,0.7,2368.5,2368.5,0,0,0,0,300
-5.0,6.0,0.7,2516.0,2516.0,0,0,0,0,300
-5.0,6.0,0.7,2139.0,2139.0,0,0,0,0,300
-5.0,6.0,0.7,2061.5,2061.5,0,0,0,0,300
-5.0,6.0,0.7,2609.5,2609.5,0,0,0,0,300
-5.0,6.0,0.7,1907.5,1907.5,0,0,0,0,300
-5.0,6.0,0.8,2426.0,2426.0,0,0,0,0,300
-5.0,6.0,0.8,2380.0,2380.0,0,0,0,0,300
-5.0,6.0,0.8,1974.0,1974.0,0,0,0,0,300
-5.0,6.0,0.8,1771.0,1771.0,0,0,0,0,300
-5.0,6.0,0.8,1418.5,1418.5,0,0,0,0,300
-5.0,6.0,0.8,2017.0,2017.0,0,0,0,0,300
-5.0,6.0,0.8,2496.5,2496.5,0,0,0,0,300
-5.0,6.0,0.8,2412.0,2412.0,0,0,0,0,300
-5.0,6.0,0.8,3014.0,3014.0,0,0,0,0,300
-5.0,6.0,0.8,1971.0,1971.0,0,0,0,0,300
-5.0,6.0,0.8,2456.0,2456.0,0,0,0,0,300
-5.0,6.0,0.8,2787.5,2787.5,0,0,0,0,300
-5.0,6.0,0.9,3424.5,3424.5,0,0,0,0,300
-5.0,6.0,0.9,2514.0,2514.0,0,0,0,0,300
-5.0,6.0,0.9,1822.0,1822.0,0,0,0,0,300
-5.0,6.0,0.9,2519.0,2519.0,0,0,0,0,300
-5.0,6.0,0.9,2007.0,2007.0,0,0,0,0,300
-5.0,6.0,0.9,2126.5,2126.5,0,0,0,0,300
-5.0,6.0,0.9,2178.0,2178.0,0,0,0,0,300
-5.0,6.0,0.9,2439.0,2439.0,0,0,0,0,300
-5.0,6.0,0.9,3020.0,3020.0,0,1,0,0,300
-5.0,6.0,0.9,1912.5,1912.5,0,0,0,0,300
-5.0,6.0,0.9,2886.0,2886.0,0,0,0,0,300
-5.0,6.0,0.9,3015.0,3015.0,0,0,0,0,300
-5.0,6.0,1.0,1931.5,1931.5,0,0,0,0,300
-5.0,6.0,1.0,1664.0,1664.0,0,0,0,0,300
-5.0,6.0,1.0,2626.0,2626.0,0,0,0,0,300
-5.0,6.0,1.0,2047.0,2047.0,0,0,0,0,300
-5.0,6.0,1.0,2541.5,2541.5,0,0,0,0,300
-5.0,6.0,1.0,2015.0,2015.0,0,0,0,0,300
-5.0,6.0,1.0,2358.5,2358.5,0,0,0,0,300
-5.0,6.0,1.0,2967.0,2967.0,0,0,0,0,300
-5.0,6.0,1.0,1913.0,1913.0,0,0,0,0,300
-5.0,6.0,1.0,1944.0,1944.0,0,0,0,0,300
-5.0,6.0,1.0,1469.0,1469.0,0,0,0,0,300
-5.0,6.0,1.0,2972.0,2972.0,0,1,0,0,300
-5.0,9.0,0.0,2890.0,2890.0,0,1,0,0,300
-5.0,9.0,0.0,2413.0,2413.0,0,0,0,0,300
-5.0,9.0,0.0,2371.5,2371.5,0,0,0,0,300
-5.0,9.0,0.0,1977.0,1977.0,0,0,0,0,300
-5.0,9.0,0.0,1649.5,1649.5,0,0,0,0,300
-5.0,9.0,0.0,2588.0,2588.0,0,1,0,0,300
-5.0,9.0,0.0,2525.0,2525.0,0,2,0,0,300
-5.0,9.0,0.0,1819.0,1819.0,0,0,0,0,300
-5.0,9.0,0.0,1464.5,1464.5,0,0,0,0,300
-5.0,9.0,0.0,2080.0,2080.0,0,0,0,0,300
-5.0,9.0,0.0,2153.5,2153.5,0,0,0,0,300
-5.0,9.0,0.0,2463.0,2463.0,0,2,0,0,300
-5.0,9.0,0.1,1998.0,1998.0,0,0,0,0,300
-5.0,9.0,0.1,2328.0,2328.0,0,0,0,0,300
-5.0,9.0,0.1,1933.0,1933.0,0,1,0,0,300
-5.0,9.0,0.1,1811.0,1811.0,0,0,0,0,300
-5.0,9.0,0.1,2362.0,2362.0,0,0,0,0,300
-5.0,9.0,0.1,2441.0,2441.0,0,0,0,0,300
-5.0,9.0,0.1,2365.0,2365.0,0,0,0,0,300
-5.0,9.0,0.1,1727.5,1727.5,0,0,0,0,300
-5.0,9.0,0.1,2526.0,2526.0,0,0,0,0,300
-5.0,9.0,0.1,2304.5,2304.5,0,0,0,0,300
-5.0,9.0,0.1,2882.0,2882.0,0,0,0,0,300
