Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,MCS
-5.0,3.0,0.6,1973.0,1973.0,0,0,0,0,500
-5.0,3.0,0.6,2788.0,2788.0,0,0,0,0,500
-5.0,3.0,0.6,1752.0,1752.0,0,0,0,0,500
-5.0,3.0,0.6,2716.0,2716.0,0,0,0,0,500
-5.0,3.0,0.6,1985.0,1985.0,0,0,0,0,500
-5.0,3.0,0.6,2741.0,2741.0,0,0,0,0,500
-5.0,3.0,0.6,2420.0,2420.0,0,0,0,0,500
-5.0,3.0,0.6,2999.5,2999.5,0,0,0,0,500
-5.0,3.0,0.6,2446.5,2446.5,0,0,0,0,500
-5.0,3.0,0.6,3497.5,3497.5,0,1,0,0,500
-5.0,3.0,0.7,2175.0,2175.0,0,0,0,0,500
-5.0,3.0,0.7,2519.0,2519.0,0,1,0,0,500
-5.0,3.0,0.7,2473.0,2473.0,0,1,0,0,500
-5.0,3.0,0.7,3129.0,3129.0,0,0,0,0,500
-5.0,3.0,0.7,2036.5,2036.5,0,0,0,0,500
-5.0,3.0,0.7,2175.0,2175.0,0,0,0,0,500
-5.0,3.0,0.7,2145.0,2145.0,0,0,0,0,500
-5.0,3.0,0.7,2462.0,2462.0,0,0,0,0,500
-5.0,3.0,0.7,1901.0,1901.0,0,0,0,0,500
-5.0,3.0,0.7,3523.0,3523.0,0,0,0,0,500
-5.0,3.0,0.7,2473.5,2473.5,0,0,0,0,500
-5.0,3.0,0.7,3316.0,3316.0,0,0,0,0,500
-5.0,3.0,0.8,1924.0,1924.0,0,0,0,0,500
-5.0,3.0,0.8,1796.5,1796.5,0,0,0,0,500
-5.0,3.0,0.8,2398.0,2398.0,0,0,0,0,500
-5.0,3.0,0.8,2978.0,2978.0,0,0,0,0,500
-5.0,3.0,0.8,2430.0,2430.0,0,0,0,0,500
-5.0,3.0,0.8,2436.5,2436.5,0,0,0,0,500
-5.0,3.0,0.8,1540.0,1540.0,0,0,0,0,500
-5.0,3.0,0.8,2516.5,2516.5,0,0,0,0,500
-5.0,3.0,0.8,3119.5,3119.5,0,0,0,0,500
-5.0,3.0,0.8,3319.5,3319.5,0,0,0,0,500
-5.0,3.0,0.8,2121.0,2121.0,0,0,0,0,500
-5.0,3.0,0.8,2979.0,2979.0,0,0,0,0,500
-5.0,3.0,0.9,2984.5,2984.5,0,0,0,0,500
-5.0,3.0,0.9,1886.0,1886.0,0,0,0,0,500
-5.0,3.0,0.9,1731.5,1731.5,0,0,0,0,500
-5.0,3.0,0.9,2526.0,2526.0,0,0,0,0,500
